datetime,Glorefs,RemGrefs,GRratio,PhyRds,Rdratio,Gloupds,RemGupds,Rourefs,RemRrefs,RouLaS,RemRLaS,PhyWrs,WDQsz,WDtmpq,WDphase,WIJwri,RouCMs,Jrnwrts,ActECP,Addblk,PrgBufL,PrgSrvR,BytSnt,BytRcd,WDpass,IJUcnt,IJULock,PPGrefs,PPGupds
07/14/2018 16:45:33,784554,0,0,2021,266.69,73166,0,336241,0,0,0,0,2934,86158,0,0,78,5,0,0,0,0,0,0,295,0,0,91604,40780
07/14/2018 16:45:34,1106928,0,0,1605,387.32,86249,0,405968,0,0,0,0,2956,86290,0,0,65,5,0,0,0,0,0,0,295,0,0,106585,47378
07/14/2018 16:45:35,1186065,0,0,386,2262.64,93310,0,431289,0,0,0,0,2976,86402,0,0,67,4,0,0,0,0,0,0,295,0,0,155817,60274
07/14/2018 16:45:36,1397045,0,0,686,1273.48,102083,0,422290,0,0,0,0,2991,86498,0,0,90,4,0,0,0,0,0,0,295,0,0,183362,71242
07/14/2018 16:45:37,1326567,0,0,1667,475.95,103226,0,419486,0,19,0,0,3019,86582,0,0,117,6,0,0,0,0,0,0,295,0,0,158893,63806
07/14/2018 16:45:38,861182,0,0,779,634.23,75064,0,356685,0,0,0,0,3035,86682,0,0,59,5,0,0,0,0,0,0,295,0,0,105508,45480
07/14/2018 16:45:39,1145324,0,0,894,631.67,74369,0,391603,0,0,0,0,3052,86762,0,0,74,5,0,0,0,0,0,0,295,0,0,92663,41749
07/14/2018 16:45:40,1117849,0,0,1322,426.04,69297,0,377378,0,37,0,0,3142,86872,0,0,92,5,0,0,0,0,0,0,295,0,0,79655,34507
07/14/2018 16:45:41,1245638,0,0,1042,616.43,80417,0,375467,0,36,0,0,3290,86967,0,0,85,6,0,0,0,0,0,0,295,0,0,98917,43106
07/14/2018 16:45:42,1240816,0,0,864,846.59,106844,0,475835,0,1,0,0,3313,87076,0,0,71,5,0,0,0,0,0,0,295,0,0,172184,68701
07/14/2018 16:45:43,1469649,0,0,1017,918.45,137650,0,465057,0,0,0,0,3326,87247,0,0,72,5,0,0,0,0,0,0,295,0,0,223172,95087
07/14/2018 16:45:44,1109377,0,0,950,765.35,79531,0,438425,0,0,0,0,3356,87333,0,0,60,5,0,0,0,0,0,0,295,0,0,120715,45093
07/14/2018 16:45:45,1435237,0,0,466,1661.79,95738,0,381162,0,0,0,0,3370,87449,0,0,57,3,0,0,0,0,0,0,295,0,0,148984,62293
07/14/2018 16:45:46,1565748,0,0,1307,754.51,114979,0,518813,0,0,0,0,3391,87594,0,0,79,5,0,0,0,0,0,0,295,0,0,173225,76446
07/14/2018 16:45:47,1235163,0,0,817,848.05,84890,0,433618,0,27,0,0,3530,87672,0,0,96,7,0,0,0,0,0,0,295,0,0,124403,45823
07/14/2018 16:45:48,1102355,0,0,534,1407.1,94423,0,385735,0,0,0,0,3554,87772,0,0,52,5,0,0,0,0,0,0,295,0,0,149023,58284
07/14/2018 16:45:49,1619308,0,0,934,867.23,108288,0,428851,0,0,0,0,3588,87881,0,0,93,5,0,0,0,0,0,0,295,0,0,179014,71903
07/14/2018 16:45:50,1454574,0,0,1082,755.21,88042,0,459581,0,37,0,0,3328,88025,0,0,97,6,0,0,0,0,0,0,295,0,0,98517,45753
07/14/2018 16:45:51,1215047,0,0,1750,461.03,82657,0,492180,0,19,0,0,3361,88146,0,0,95,6,0,0,0,0,0,0,295,0,0,103303,42681
07/14/2018 16:45:52,921235,0,0,507,1047.68,82190,0,393971,0,0,0,0,3372,88260,0,0,65,4,0,0,0,0,0,0,295,0,0,99578,49551
07/14/2018 16:45:53,1063741,0,0,1255,506.76,66909,0,350352,0,37,0,0,3465,88347,0,0,58,6,0,0,0,0,0,0,295,0,0,68034,31578
07/14/2018 16:45:54,1315150,0,0,1048,831.15,101024,0,399449,0,27,0,0,3616,88449,0,0,96,5,0,0,0,0,0,0,295,0,0,167535,64328
07/14/2018 16:45:55,1210565,0,0,616,1042.72,104508,0,380100,0,0,0,0,3633,88524,0,0,73,5,0,0,0,0,0,0,295,0,0,173871,70848
07/14/2018 16:45:56,1107630,0,0,1309,547.27,79855,0,412536,0,0,0,0,3649,88671,0,0,88,5,0,0,0,0,0,0,295,0,0,87994,40713
07/14/2018 16:45:57,1753270,0,0,1073,1132.43,114610,0,600800,0,0,0,0,3676,88805,0,0,98,6,0,0,0,0,0,0,295,0,0,198003,72312
07/14/2018 16:45:58,1081820,0,0,641,995.27,77093,0,381909,0,19,0,0,3704,88909,0,0,79,4,0,0,0,0,0,0,295,0,0,86913,44939
07/14/2018 16:45:59,1094017,0,0,1277,561.34,75479,0,407647,0,0,0,0,3721,89013,0,0,66,5,0,0,0,0,0,0,295,0,0,109133,40188
07/14/2018 16:46:00,1382160,0,0,962,836.71,108214,0,376263,0,19,0,0,3747,89144,0,0,78,5,0,0,0,0,0,0,295,0,0,162257,70624
07/14/2018 16:46:01,1253286,0,0,588,983.86,105454,0,241032,0,0,0,0,3764,89210,0,0,48,4,0,0,0,0,0,0,295,0,0,215929,80897
07/14/2018 16:46:02,623571,0,0,1243,340.83,62868,0,309528,0,0,0,0,3776,89288,0,0,53,4,0,0,0,0,0,0,295,0,0,82798,31819
07/14/2018 16:46:03,1425261,0,0,903,1011.52,92198,0,520867,0,28,0,0,3868,89433,0,0,132,6,0,0,0,0,0,0,295,0,0,108917,47040
07/14/2018 16:46:04,1419312,0,0,1679,416.48,76564,0,456816,0,0,0,0,3884,89550,0,0,63,4,0,0,0,0,0,0,295,0,0,90569,39648
07/14/2018 16:46:05,1444601,0,0,733,1273.26,80178,0,479498,0,19,0,0,3916,89688,0,0,83,6,0,0,0,0,0,0,295,0,0,96038,42671
07/14/2018 16:46:06,1204572,0,0,901,902.43,102519,0,486445,0,9,0,4004,138,89813,0,133,79,6,0,0,0,0,0,0,296,0,0,133983,60107
07/14/2018 16:46:07,1552860,0,0,519,1587.01,121379,0,388776,0,0,0,0,365,89930,0,0,31,4,0,0,0,0,0,0,296,0,0,234983,91241
07/14/2018 16:46:08,871933,0,0,558,1149.26,76914,0,428420,0,19,0,0,485,89992,0,0,78,6,0,0,0,0,0,0,296,0,0,89675,39319
07/14/2018 16:46:09,1095348,0,0,526,1231.28,77365,0,406490,0,19,0,0,557,90105,0,0,75,5,0,0,0,0,0,0,296,0,0,92844,44045
07/14/2018 16:46:10,1192377,0,0,505,1437.07,95824,0,430829,0,19,0,0,617,90193,0,0,61,4,0,0,0,0,0,0,296,0,0,151120,58988
07/14/2018 16:46:11,1044200,0,0,856,741.6,92717,0,444111,0,18,0,0,737,90316,0,0,89,6,0,0,0,0,0,0,296,0,0,115869,56110
07/14/2018 16:46:12,1514088,0,0,1198,634.44,87298,0,483805,0,18,0,0,837,90460,0,0,83,5,0,0,0,0,0,0,296,0,0,101102,45587
07/14/2018 16:46:13,1228566,0,0,1096,658.68,66559,0,413327,0,19,0,0,885,90552,0,0,66,6,0,0,0,0,0,0,296,0,0,83834,33378
07/14/2018 16:46:14,1150051,0,0,1253,512.59,95231,0,467753,0,9,0,0,981,90686,0,0,81,6,0,0,0,0,0,0,296,0,0,121647,54479
07/14/2018 16:46:15,819841,0,0,402,1228.52,94494,0,339346,0,0,0,0,1006,90805,0,0,67,4,0,0,0,0,0,0,296,0,0,129681,62717
07/14/2018 16:46:16,1537836,0,0,1178,746.24,94204,0,469559,0,19,0,0,1036,90919,0,0,96,5,0,0,0,0,0,0,296,0,0,132043,51332
07/14/2018 16:46:17,945443,0,0,1850,259.62,58185,0,343481,0,19,0,0,1061,91020,0,0,47,5,0,0,0,0,0,0,296,0,0,67579,27277
07/14/2018 16:46:18,881428,0,0,511,1398.45,76972,0,323014,0,9,0,0,1136,91121,0,0,67,4,0,0,0,0,0,0,296,0,0,86494,44043
07/14/2018 16:46:19,1281677,0,0,573,1309.21,94791,0,443036,0,19,0,0,1169,91231,0,0,62,5,0,0,0,0,0,0,296,0,0,152884,57386
07/14/2018 16:46:20,1240804,0,0,1407,492.64,93027,0,465588,0,18,0,0,1261,91367,0,0,95,6,0,0,0,0,0,0,296,0,0,110920,50857
07/14/2018 16:46:21,1359956,0,0,1088,847.28,109299,0,490186,0,0,0,0,1288,91513,0,0,87,5,0,0,0,0,0,0,296,0,0,177785,69803
07/14/2018 16:46:22,1285951,0,0,1052,779.18,117079,0,440452,0,0,0,0,1313,91634,0,0,73,6,0,0,0,0,0,0,296,0,0,192737,75417
07/14/2018 16:46:23,748147,0,0,945,452.3,65814,0,288166,0,18,0,0,1395,91700,0,0,60,4,0,0,0,0,0,0,296,0,0,79941,36036
07/14/2018 16:46:24,1176592,0,0,627,1349.35,70488,0,445352,0,0,0,0,1411,91808,0,0,44,5,0,0,0,0,0,0,296,0,0,106619,39002
07/14/2018 16:46:25,1385970,0,0,907,711.44,77207,0,393043,0,0,0,0,1431,91906,0,0,84,5,0,0,0,0,0,0,296,0,0,98821,43973
07/14/2018 16:46:26,1090402,0,0,697,1047.99,65390,0,394574,0,0,0,0,1449,92016,0,0,67,4,0,0,0,0,0,0,296,0,0,64864,28937
07/14/2018 16:46:27,1653548,0,0,588,1759.14,133152,0,486641,0,0,0,0,1469,92146,0,0,41,4,0,0,0,0,0,0,296,0,0,250722,96005
07/14/2018 16:46:28,1550452,0,0,810,1053.9,124479,0,444672,0,0,0,0,1494,92299,0,0,67,6,0,0,0,0,0,0,296,0,0,210393,86670
07/14/2018 16:46:29,1350011,0,0,868,906.65,88228,0,463478,0,0,0,0,1516,92389,0,0,96,5,0,0,0,0,0,0,296,0,0,128748,47036
07/14/2018 16:46:30,976273,0,0,1553,379.13,83148,0,421872,0,18,0,0,1604,92493,0,0,81,6,0,0,0,0,0,0,296,0,0,98683,45250
07/14/2018 16:46:31,875073,0,0,859,666.48,81203,0,384064,0,0,0,0,1624,92597,0,0,64,5,0,0,0,0,0,0,296,0,0,97021,47352
07/14/2018 16:46:32,1520146,0,0,670,1408.74,102434,0,483223,0,28,0,0,1674,92728,0,0,71,5,0,0,0,0,0,0,296,0,0,170880,63336
07/14/2018 16:46:33,1184955,0,0,705,925.53,88457,0,447770,0,0,0,0,1753,92851,0,0,47,6,0,0,0,0,0,0,296,0,0,112220,53039
07/14/2018 16:46:34,982798,0,0,479,1326.35,74438,0,395028,0,18,0,0,1827,92953,0,0,109,5,0,0,0,0,0,0,296,0,0,81921,40168
07/14/2018 16:46:35,1644070,0,0,493,1733.53,127999,0,402836,0,18,0,0,1912,93061,0,0,69,6,0,0,0,0,0,0,296,0,0,245063,94318
07/14/2018 16:46:36,1108738,0,0,601,1095.54,74194,0,439964,0,0,0,0,1938,93179,0,0,55,4,0,0,0,0,0,0,296,0,0,93281,39913
07/14/2018 16:46:37,1066394,0,0,651,1043.31,106918,0,371056,0,0,0,0,1956,93250,0,0,47,4,0,0,0,0,0,0,296,0,0,174681,73493
07/14/2018 16:46:38,1195407,0,0,1446,471.88,81841,0,421957,0,18,0,0,2043,93364,0,0,72,7,0,0,0,0,0,0,296,0,0,105740,43415
07/14/2018 16:46:39,905478,0,0,656,828.81,78285,0,408301,0,0,0,0,2055,93475,0,0,47,4,0,0,0,0,0,0,296,0,0,93180,46655
07/14/2018 16:46:40,1032045,0,0,569,1195.94,78579,0,407625,0,0,0,0,2079,93590,0,0,83,4,0,0,0,0,0,0,296,0,0,92656,40465
07/14/2018 16:46:41,1389156,0,0,1488,607.6,133149,0,429491,0,18,0,0,2170,93717,0,0,76,6,0,0,0,0,0,0,296,0,0,250901,94668
07/14/2018 16:46:42,1090020,0,0,1376,404.83,78453,0,427378,0,36,0,0,2324,93818,0,0,80,6,0,0,0,0,0,0,296,0,0,89836,42078
07/14/2018 16:46:43,1537007,0,0,508,2241.55,113291,0,534132,0,19,0,0,2344,93903,0,0,62,5,0,0,0,0,0,0,296,0,0,181999,71401
07/14/2018 16:46:44,809301,0,0,763,602.65,77232,0,359188,0,0,0,0,2360,93993,0,0,80,4,0,0,0,0,0,0,296,0,0,95897,43271
07/14/2018 16:46:45,1127261,0,0,509,1227.92,77851,0,318258,0,0,0,0,2376,94074,0,0,75,3,0,0,0,0,0,0,296,0,0,135336,49125
07/14/2018 16:46:46,1326955,0,0,1521,587.29,107251,0,379167,0,19,0,0,2402,94206,0,0,93,6,0,0,0,0,0,0,296,0,0,170745,68434
07/14/2018 16:46:47,1011488,0,0,612,1064.16,84722,0,383777,0,19,0,0,2427,94280,0,0,72,5,0,0,0,0,0,0,296,0,0,109610,47091
07/14/2018 16:46:48,1220134,0,0,959,830.89,99712,0,462354,0,0,0,0,2440,94399,0,0,67,5,0,0,0,0,0,0,296,0,0,161771,62421
07/14/2018 16:46:49,1276687,0,0,890,920.79,79153,0,430145,0,0,0,0,2461,94510,0,0,30,4,0,0,0,0,0,0,296,0,0,96144,44706
07/14/2018 16:46:50,1205394,0,0,2154,300.08,83207,0,443387,0,0,0,0,2480,94633,0,0,76,6,0,0,0,0,0,0,296,0,0,101177,47427
07/14/2018 16:46:51,917952,0,0,1258,529.27,63400,0,344846,0,18,0,0,2564,94735,0,0,58,5,0,0,0,0,0,0,296,0,0,69721,31048
07/14/2018 16:46:52,1565834,0,0,921,710.84,111240,0,404915,0,19,0,0,2590,94872,0,0,50,5,0,0,0,0,0,0,296,0,0,160118,74302
07/14/2018 16:46:53,1185070,0,0,751,882.58,65780,0,353632,0,0,0,0,2632,94973,0,0,57,4,0,0,0,0,0,0,296,0,0,84365,33557
07/14/2018 16:46:54,1528217,0,0,965,770.72,86300,0,463174,0,36,0,0,2778,95083,0,0,122,7,0,0,0,0,0,0,296,0,0,95357,40901
07/14/2018 16:46:55,1594404,0,0,951,921.86,114248,0,452992,0,19,0,0,2808,95211,0,0,41,5,0,0,0,0,0,0,296,0,0,181662,79179
07/14/2018 16:46:56,1350028,0,0,891,983.92,92087,0,518207,0,18,0,0,2892,95354,0,0,79,7,0,0,0,0,0,0,296,0,0,118865,47413
07/14/2018 16:46:57,1309635,0,0,601,1114.35,82941,0,476355,0,18,0,0,2983,95459,0,0,83,6,0,0,0,0,0,0,296,0,0,98750,42083
07/14/2018 16:46:58,971157,0,0,648,734.81,75589,0,330898,0,19,0,0,3007,95562,0,0,69,4,0,0,0,0,0,0,296,0,0,87738,46917
07/14/2018 16:46:59,1195978,0,0,552,1359.28,81663,0,412361,0,0,0,0,3023,95671,0,0,69,5,0,0,0,0,0,0,296,0,0,104587,47451
07/14/2018 16:47:00,1334170,0,0,896,860.75,71973,0,463643,0,0,0,0,3042,95804,0,0,59,5,0,0,0,0,0,0,296,0,0,91263,34116
07/14/2018 16:47:01,1017959,0,0,735,844.81,107938,0,365641,0,19,0,0,3063,95897,0,0,68,5,0,0,0,0,0,0,296,0,0,172909,74205
07/14/2018 16:47:02,1331860,0,0,677,1379.91,95007,0,540559,0,0,0,0,3085,96003,0,0,49,5,0,0,0,0,0,0,296,0,0,119427,52123
07/14/2018 16:47:03,1135275,0,0,529,1161.33,75407,0,444875,0,0,0,0,3109,96114,0,0,46,5,0,0,0,0,0,0,296,0,0,96644,40959
07/14/2018 16:47:04,1357127,0,0,494,1634.05,98355,0,414276,0,18,0,0,3187,96267,0,0,63,5,0,0,0,0,0,0,296,0,0,153685,66395
07/14/2018 16:47:05,1426798,0,0,703,1506.26,87139,0,428338,0,19,0,0,3219,96326,0,0,79,6,0,0,0,0,0,0,296,0,0,127970,48775
07/14/2018 16:47:06,552355,0,0,735,434.03,55438,0,239767,0,0,0,0,3228,96379,0,0,54,3,0,0,0,0,0,0,296,0,0,70851,30210
07/14/2018 16:47:07,1234044,0,0,661,1065.7,74567,0,437781,0,19,0,0,3250,96497,0,0,77,4,0,0,0,0,0,0,296,0,0,89246,36614
07/14/2018 16:47:08,1562053,0,0,934,1032.04,114694,0,523040,0,18,0,0,3333,96607,0,0,71,6,0,0,0,0,0,0,296,0,0,184740,72902
07/14/2018 16:47:09,1405253,0,0,1099,812.59,81450,0,461338,0,0,0,0,3353,96700,0,0,55,4,0,0,0,0,0,0,296,1,0,98128,42350
07/14/2018 16:47:10,1004334,0,0,1361,473.83,76015,0,409400,0,0,0,0,3375,96823,0,0,86,5,0,0,0,0,0,0,296,0,0,87989,41089
07/14/2018 16:47:11,1382799,0,0,757,1002.11,107179,0,416210,0,37,0,0,3475,96962,0,0,75,6,0,0,0,0,0,0,296,0,0,171151,69432
07/14/2018 16:47:12,1618381,0,0,625,1332.65,107151,0,438904,0,19,0,0,3504,97096,0,0,67,5,0,0,0,0,0,0,296,0,0,171455,70548
07/14/2018 16:47:13,1502810,0,0,967,923.91,134907,0,442714,0,19,0,0,3544,97227,0,0,65,6,0,0,0,0,0,0,296,0,0,242818,94980
07/14/2018 16:47:14,1083467,0,0,733,892.82,94197,0,362012,0,38,0,0,3578,97319,0,0,50,6,0,0,0,0,0,0,296,0,0,161973,61225
07/14/2018 16:47:15,1237630,0,0,1138,537.78,78385,0,419250,0,0,0,0,3600,97424,0,0,47,4,0,0,0,0,0,0,296,0,0,91669,41000
07/14/2018 16:47:16,1309170,0,0,919,1030.23,91142,0,495135,0,19,0,0,3621,97537,0,0,74,5,0,0,0,0,0,0,296,0,0,106975,48820
07/14/2018 16:47:17,867391,0,0,483,1391.12,72428,0,392262,0,0,0,0,3641,97676,0,0,65,5,0,0,0,0,0,0,296,0,0,84118,39791
07/14/2018 16:47:18,1312628,0,0,1760,461.89,105840,0,489748,0,37,0,0,3743,97817,0,0,50,6,0,0,0,0,0,0,296,0,0,168843,64580
07/14/2018 16:47:19,1654651,0,0,1671,557.21,129489,0,445255,0,0,0,0,3781,97969,0,0,51,5,0,0,0,0,0,0,296,0,0,228705,91928
07/14/2018 16:47:20,1414864,0,0,1080,883.84,92617,0,494488,0,0,0,0,3802,98049,0,0,65,5,0,0,0,0,0,0,296,0,0,144816,58884
07/14/2018 16:47:21,992267,0,0,794,812.78,71009,0,380036,0,0,0,0,3820,98116,0,0,39,4,0,0,0,0,0,0,296,0,0,98535,42752
07/14/2018 16:47:22,1426608,0,0,1103,680.99,101645,0,402612,0,19,0,0,3845,98221,0,0,68,5,0,0,0,0,0,0,296,0,0,171418,66044
07/14/2018 16:47:23,1262447,0,0,1247,594.13,80756,0,463964,0,0,0,0,3872,98333,0,0,75,5,0,0,0,0,0,0,296,0,0,91317,41488
07/14/2018 16:47:24,1108975,0,0,985,694.39,89326,0,459791,0,72,0,0,4143,98459,0,0,108,8,0,0,0,0,0,0,296,0,0,100171,44661
07/14/2018 16:47:25,992560,0,0,906,678.85,75426,0,352648,0,0,0,0,4166,98580,0,0,91,5,0,0,0,0,0,0,296,0,0,92187,41539
07/14/2018 16:47:26,1281625,0,0,902,694.43,97964,0,375382,0,0,0,1403,47,98689,8,137,60,4,0,0,0,0,0,0,297,0,0,154941,62098
07/14/2018 16:47:27,830314,0,0,516,890.82,78645,0,309318,0,0,0,2780,350,98772,0,1,63,4,0,0,0,0,0,0,297,0,0,96480,49553
07/14/2018 16:47:28,1223607,0,0,985,667.3,116254,0,308792,0,9,0,0,516,98860,0,0,41,5,0,0,0,0,0,0,297,0,0,239246,85847
07/14/2018 16:47:29,990450,0,0,563,1286.72,79354,0,462046,0,0,0,0,616,98984,0,0,93,5,0,0,0,0,0,0,297,0,0,91961,38949
07/14/2018 16:47:30,1202035,0,0,630,1071.41,88500,0,450655,0,18,0,0,785,99092,0,0,58,4,0,0,0,0,0,0,297,0,0,109113,49515
07/14/2018 16:47:31,1193205,0,0,523,1343.43,76130,0,443112,0,0,0,0,863,99164,0,0,50,5,0,0,0,0,0,0,297,0,0,90852,39244
07/14/2018 16:47:32,1158715,0,0,604,1293.39,80663,0,475725,0,0,0,0,933,99314,0,0,80,5,0,0,0,0,0,0,297,0,0,102193,44095
07/14/2018 16:47:33,1694178,0,0,657,1329.92,106465,0,400515,0,18,0,0,1044,99457,0,0,88,6,0,0,0,0,0,0,297,1,0,169790,70220
07/14/2018 16:47:34,1204850,0,0,542,1331.13,73227,0,413093,0,0,0,0,1100,99565,0,0,47,4,0,0,0,0,0,0,297,0,0,88578,40892
07/14/2018 16:47:35,1121463,0,0,430,1594.68,105904,0,438211,0,0,0,0,1143,99688,0,0,37,4,0,0,0,0,0,0,297,0,0,157163,69787
07/14/2018 16:47:36,1137687,0,0,957,730.9,80510,0,412188,0,18,0,0,1242,99745,0,0,49,5,0,0,0,0,0,0,297,0,0,104864,43930
07/14/2018 16:47:37,1077340,0,0,1071,607.4,89742,0,436716,0,18,0,0,1345,99868,0,0,88,6,0,0,0,0,0,0,297,0,0,108886,48210
07/14/2018 16:47:38,999114,0,0,565,1172.87,95413,0,387803,0,19,0,0,1397,99962,0,0,43,5,0,0,0,0,0,0,297,0,0,160285,63106
07/14/2018 16:47:39,1061994,0,0,858,777.43,88093,0,404428,0,0,0,0,1417,100060,0,0,54,5,0,0,0,0,0,0,297,0,0,105978,53041
07/14/2018 16:47:40,1429167,0,0,1609,543.17,99419,0,452355,0,18,0,0,1540,100194,0,0,78,6,0,0,0,0,0,0,297,0,0,147672,56812
07/14/2018 16:47:41,1182428,0,0,1745,334.44,80085,0,405426,0,9,0,0,1629,100304,0,0,61,6,0,0,0,0,0,0,297,1,0,95953,42093
07/14/2018 16:47:42,685538,0,0,612,687.08,77322,0,303496,0,0,0,0,1643,100394,0,0,78,4,0,0,0,0,0,0,297,0,0,91204,47933
07/14/2018 16:47:43,1275290,0,0,647,1040.3,75014,0,362972,0,19,0,0,1669,100505,0,0,66,5,0,0,0,0,0,0,297,0,0,84422,40731
07/14/2018 16:47:44,1372685,0,0,703,1153.61,124480,0,437189,0,0,0,0,1694,100644,0,0,89,5,0,0,0,0,0,0,297,0,0,212286,84906
07/14/2018 16:47:45,1296068,0,0,826,882.72,85486,0,434618,0,18,0,0,1792,100754,0,0,87,5,0,0,0,0,0,0,297,0,0,120246,45769
07/14/2018 16:47:46,1280166,0,0,748,938.44,85214,0,431501,0,0,0,0,1825,100862,0,0,53,6,0,0,0,0,0,0,297,0,0,103940,46914
07/14/2018 16:47:47,1042626,0,0,965,686.55,73650,0,407842,0,18,0,0,1917,100978,0,0,80,6,0,0,0,0,0,0,297,0,0,95100,36637
07/14/2018 16:47:48,1220251,0,0,1318,504.84,79692,0,382546,0,19,0,0,1943,101085,0,0,77,4,0,0,0,0,0,0,297,0,0,89868,44818
07/14/2018 16:47:49,1195090,0,0,1803,360.22,72712,0,419160,0,0,0,0,1964,101178,0,0,80,5,0,0,0,0,0,0,297,0,0,90296,39048
07/14/2018 16:47:50,946693,0,0,1059,500.59,83081,0,375132,0,18,0,0,2058,101272,0,0,76,6,0,0,0,0,0,0,297,0,0,107974,46757
07/14/2018 16:47:51,1212164,0,0,339,2106.72,84226,0,350843,0,0,0,0,2070,101384,0,0,50,3,0,0,0,0,0,0,297,0,0,138425,53504
07/14/2018 16:47:52,1904671,0,0,705,1531.99,133980,0,448464,0,6,0,0,2099,101510,0,0,98,6,0,0,0,0,0,0,297,0,0,243703,90567
07/14/2018 16:47:53,1342766,0,0,627,1382.05,124351,0,382362,0,13,0,0,2125,101617,0,0,54,4,0,0,0,0,0,0,297,0,0,245996,93557
07/14/2018 16:47:54,1004396,0,0,720,897.62,82269,0,438167,0,0,0,0,2152,101751,0,0,107,6,0,0,0,0,0,0,297,0,0,104443,46021
07/14/2018 16:47:55,1397509,0,0,570,1276.23,84957,0,442197,0,19,0,0,2182,101879,0,0,78,5,0,0,0,0,0,0,297,1,0,101943,47739
07/14/2018 16:47:56,1229487,0,0,588,1243.3,80484,0,464599,0,18,0,0,2270,101976,0,0,74,6,0,0,0,0,0,0,297,1,0,93165,43742
07/14/2018 16:47:57,902564,0,0,515,962.07,73642,0,402691,0,0,0,0,2288,102073,0,0,45,4,0,0,0,0,0,0,297,0,0,95295,43952
07/14/2018 16:47:58,876591,0,0,1592,417.17,90214,0,415863,0,0,0,0,2303,102194,0,0,68,6,0,0,0,0,0,0,297,0,0,108486,52294
07/14/2018 16:47:59,1523656,0,0,855,962.24,114058,0,403594,0,18,0,0,2387,102254,0,0,58,4,0,0,0,0,0,0,297,0,0,220291,81185
07/14/2018 16:48:00,1121057,0,0,486,1500.2,74508,0,418302,0,0,0,0,2406,102363,0,0,87,4,0,0,0,0,0,0,297,0,0,83080,38163
07/14/2018 16:48:01,1404423,0,0,635,1477.8,119576,0,486910,0,0,0,0,2424,102503,0,0,87,5,0,0,0,0,0,0,297,0,0,186114,77826
07/14/2018 16:48:02,1204912,0,0,1231,489.72,74112,0,460031,0,0,0,0,2089,102609,0,0,79,5,0,0,0,0,0,0,297,0,0,88720,37385
07/14/2018 16:48:03,1613948,0,0,1883,348.21,85696,0,428422,0,28,0,0,2179,102719,0,0,102,7,0,0,0,0,0,0,297,0,0,106341,45953
07/14/2018 16:48:04,1058200,0,0,535,1056.85,80931,0,388860,0,0,0,0,2196,102839,0,0,53,4,0,0,0,0,0,0,297,0,0,86978,46215
07/14/2018 16:48:05,1377845,0,0,1234,660.05,115142,0,430585,0,0,0,0,2211,102971,0,0,90,4,0,0,0,0,0,0,297,0,0,190068,79566
07/14/2018 16:48:06,1084507,0,0,945,705.46,70014,0,434123,0,22,0,0,2247,103042,0,0,72,6,0,0,0,0,0,0,297,0,0,98108,33501
07/14/2018 16:48:07,976399,0,0,865,674.35,73432,0,381758,0,16,0,0,2274,103143,0,0,63,5,0,0,0,0,0,0,297,0,0,84753,39819
07/14/2018 16:48:08,1350812,0,0,975,809.07,95993,0,412646,0,0,0,0,2296,103277,0,0,56,4,0,0,0,0,0,0,297,0,0,151594,60493
07/14/2018 16:48:09,1016049,0,0,868,657.37,79351,0,403297,0,37,0,0,2382,103362,0,0,89,6,0,0,0,0,0,0,297,0,0,96622,39685
07/14/2018 16:48:10,1420908,0,0,1004,835.91,107773,0,390257,0,38,0,0,2416,103500,0,0,94,5,0,0,0,0,0,0,297,0,0,162436,72972
07/14/2018 16:48:11,1415573,0,0,1248,641.8,83370,0,463954,0,0,0,0,2435,103614,0,0,80,6,0,0,0,0,0,0,297,0,0,116483,45025
07/14/2018 16:48:12,843661,0,0,1250,383.26,68569,0,311373,0,19,0,0,2463,103704,0,0,69,5,0,0,0,0,0,0,297,0,0,93491,36544
07/14/2018 16:48:13,1345342,0,0,842,993.14,102314,0,420972,0,0,0,0,2475,103805,0,0,58,4,0,0,0,0,0,0,297,0,0,173029,66138
07/14/2018 16:48:14,1133400,0,0,520,1658.15,74093,0,399650,0,0,0,0,2492,103905,0,0,57,4,0,0,0,0,0,0,297,0,0,86396,38349
07/14/2018 16:48:15,1639964,0,0,738,1381.93,110579,0,506915,0,0,0,0,2518,104023,0,0,64,6,0,0,0,0,0,0,297,0,0,193247,76522
07/14/2018 16:48:16,1108514,0,0,475,1452.93,71303,0,412555,0,19,0,0,2546,104119,0,0,80,4,0,0,0,0,0,0,297,0,0,86728,36349
07/14/2018 16:48:17,1845333,0,0,881,1254.51,117482,0,543378,0,36,0,0,2692,104262,0,0,78,6,0,0,0,0,0,0,297,0,0,174732,70291
07/14/2018 16:48:18,1317543,0,0,879,967.78,88014,0,521660,0,18,0,0,2842,104446,0,0,75,6,0,0,0,0,0,0,297,0,0,106918,45442
07/14/2018 16:48:19,1173653,0,0,1397,490,104290,0,408446,0,0,0,0,2866,104538,0,0,44,6,0,0,0,0,0,0,297,0,0,168460,67117
07/14/2018 16:48:20,1031028,0,0,997,543.02,79441,0,347737,0,19,0,0,2893,104605,0,0,77,5,0,0,0,0,0,0,297,0,0,105621,48893
07/14/2018 16:48:21,1553852,0,0,966,792.36,76865,0,464726,0,18,0,0,2986,104725,0,0,77,6,0,0,0,0,0,0,297,0,0,96078,39574
